COMMODITY_SITC,COUNTRY_ORIGIN,STATE_DEST,FREQ,TIME_PERIOD,value
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2012-10,950373
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2012-11,786431
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2012-12,597367
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-01,646808
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-02,511361
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-03,553429
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-04,916304
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-05,760179
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-06,772847
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-07,962603
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-08,907957
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-09,868168
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-10,806170
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-11,669228
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2013-12,1031958
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-01,958719
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-02,1009301
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-03,864852
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-04,819885
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-05,911903
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-06,805205
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-07,884950
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-08,1096159
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-09,1142791
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-10,689042
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-11,818645
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2014-12,844031
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-01,1117534
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-02,934753
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-03,1026436
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-04,591228
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-05,745647
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-06,892515
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-07,1263420
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-08,1124253
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-09,1196760
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-10,905815
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-11,989309
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2015-12,636280
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-01,531280
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-02,974533
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-03,807138
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-04,747789
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-05,875955
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-06,733769
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-07,1080717
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-08,1004034
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-09,892533
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-10,696342
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-11,768156
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2016-12,848533
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-01,646260
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-02,788479
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-03,834322
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-04,932099
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-05,5122869
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-06,1127196
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-07,746009
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-08,4186831
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-09,4445427
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-10,844644
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-11,703328
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2017-12,1021199
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-01,1176912
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-02,1041810
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-03,1063815
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-04,1082674
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-05,1173786
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-06,1110802
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-07,946381
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-08,1083135
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-09,704346
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-10,771573
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-11,1168360
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2018-12,815645
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-01,816340
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-02,724824
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-03,799538
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-04,778605
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-05,1146906
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-06,964711
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-07,1021115
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-08,1395004
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-09,1088983
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-10,873037
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-11,873803
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2019-12,767036
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-01,871894
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-02,996129
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-03,1399172
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-04,860378
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-05,1467362
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-06,946086
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-07,1298877
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-08,1103894
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-09,920373
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-10,597920
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-11,713487
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2020-12,740129
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-01,596119
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-02,689800
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-03,1299021
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-04,716355
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-05,1000887
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-06,873882
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-07,772256
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-08,975173
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-09,886677
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-10,847509
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-11,1205308
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2021-12,1348462
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-01,1242588
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-02,953089
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-03,1053192
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-04,1017650
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-05,1033863
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-06,909719
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-07,1256024
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-08,766696
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-09,1153683
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-10,855337
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-11,1012327
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2022-12,1036911
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-01,806969
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-02,1299739
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-03,950251
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-04,1084502
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-05,966922
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-06,1368922
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-07,1430721
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-08,600624
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-09,939580
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-10,1355352
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-11,730643
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2023-12,1038510
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2024-01,1073036
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2024-02,1035795
Commodities and transactions not classified elsewhere in the SITC,Total,Total,Monthly,2024-03,903107
