MEASURE,DATA_ITEM,REGION,TSEST,FREQ,TIME_PERIOD,value,latitude,longitude
Current Prices,Goods and services credits,Northern Territory,Trend,Quarterly,2023-Q1,,-12.4634,130.8456
Current Prices,Goods and services credits,Northern Territory,Trend,Quarterly,2023-Q2,,-12.4634,130.8456
Current Prices,Goods and services credits,Northern Territory,Trend,Quarterly,2023-Q3,,-12.4634,130.8456
Current Prices,Goods and services credits,Northern Territory,Trend,Quarterly,2023-Q4,,-12.4634,130.8456
Current Prices,Goods and services credits,Northern Territory,Trend,Quarterly,2024-Q1,,-12.4634,130.8456
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2020-Q1,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2020-Q2,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2020-Q3,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2020-Q4,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2021-Q1,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2021-Q2,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2021-Q3,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2021-Q4,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2022-Q1,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2022-Q2,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2022-Q3,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2022-Q4,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2023-Q1,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2023-Q2,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2023-Q3,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2023-Q4,,-35.2809,149.1300
Current Prices,Goods and services credits,Australian Capital Territory,Trend,Quarterly,2024-Q1,,-35.2809,149.1300
Current Prices,Goods credits,South Australia,Trend,Quarterly,2020-Q1,2853,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2020-Q2,2888,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2020-Q3,3023,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2020-Q4,3227,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2021-Q1,3358,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2021-Q2,3386,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2021-Q3,3409,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2021-Q4,3587,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2022-Q1,3894,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2022-Q2,4194,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2022-Q3,4401,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2022-Q4,4481,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2023-Q1,4507,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2023-Q2,4520,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2023-Q3,4537,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2023-Q4,4569,-34.9285,138.6007
Current Prices,Goods credits,South Australia,Trend,Quarterly,2024-Q1,4605,-34.9285,138.6007
Current Prices,Services debits,New South Wales,Original,Quarterly,2020-Q1,-9822,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2020-Q2,-6117,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2020-Q3,-6000,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2020-Q4,-6754,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2021-Q1,-6237,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2021-Q2,-6895,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2021-Q3,-7157,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2021-Q4,-8509,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2022-Q1,-9291,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2022-Q2,-10658,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2022-Q3,-13343,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2022-Q4,-14030,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2023-Q1,-12737,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2023-Q2,-15073,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2023-Q3,-17176,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2023-Q4,-15833,-33.8688,151.2093
Current Prices,Services debits,New South Wales,Original,Quarterly,2024-Q1,-14512,-33.8688,151.2093
Current Prices,Services debits,South Australia,Trend,Quarterly,2020-Q1,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2020-Q2,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2020-Q3,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2020-Q4,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2021-Q1,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2021-Q2,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2021-Q3,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2021-Q4,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2022-Q1,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2022-Q2,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2022-Q3,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2022-Q4,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2023-Q1,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2023-Q2,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2023-Q3,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2023-Q4,,-34.9285,138.6007
Current Prices,Services debits,South Australia,Trend,Quarterly,2024-Q1,,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2020-Q1,-2424,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2020-Q2,-2087,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2020-Q3,-2467,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2020-Q4,-2642,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2021-Q1,-2716,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2021-Q2,-2780,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2021-Q3,-2765,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2021-Q4,-3271,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2022-Q1,-3399,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2022-Q2,-4200,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2022-Q3,-3963,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2022-Q4,-4140,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2023-Q1,-3588,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2023-Q2,-4058,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2023-Q3,-3905,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2023-Q4,-3898,-34.9285,138.6007
Current Prices,Goods debits,South Australia,Original,Quarterly,2024-Q1,-4254,-34.9285,138.6007
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2020-Q1,-31166,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2020-Q2,-30965,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2020-Q3,-31296,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2020-Q4,-32007,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2021-Q1,-32792,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2021-Q2,-33592,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2021-Q3,-34308,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2021-Q4,-34924,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2022-Q1,-40900,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2022-Q2,-41682,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2022-Q3,-42176,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2022-Q4,-42236,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2023-Q1,-41862,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2023-Q2,-41450,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2023-Q3,-41544,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2023-Q4,-42024,-33.8688,151.2093
Current Prices,Goods debits,New South Wales,Trend,Quarterly,2024-Q1,-42944,-33.8688,151.2093
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2020-Q1,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2020-Q2,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2020-Q3,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2020-Q4,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2021-Q1,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2021-Q2,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2021-Q3,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2021-Q4,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2022-Q1,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2022-Q2,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2022-Q3,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2022-Q4,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2023-Q1,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2023-Q2,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2023-Q3,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2023-Q4,,-35.2809,149.1300
Current Prices,Goods and services debits,Australian Capital Territory,Trend,Quarterly,2024-Q1,,-35.2809,149.1300
Current Prices,Services debits,Western Australia,Trend,Quarterly,2020-Q1,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2020-Q2,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2020-Q3,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2020-Q4,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2021-Q1,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2021-Q2,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2021-Q3,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2021-Q4,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2022-Q1,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2022-Q2,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2022-Q3,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2022-Q4,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2023-Q1,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2023-Q2,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2023-Q3,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2023-Q4,,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Trend,Quarterly,2024-Q1,,-31.9505,115.8605
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q1,292,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q2,176,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q3,156,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q4,160,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q1,144,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q2,155,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q3,138,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q4,114,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q1,120,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q2,136,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q3,156,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q4,193,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q1,206,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q2,198,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q3,300,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q4,292,-42.8821,147.3272
Current Prices,Services credits,Tasmania,Seasonally Adjusted,Quarterly,2024-Q1,310,-42.8821,147.3272
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2020-Q1,6013,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2020-Q2,5052,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2020-Q3,4418,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2020-Q4,4223,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2021-Q1,4116,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2021-Q2,4241,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2021-Q3,3521,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2021-Q4,3634,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2022-Q1,3671,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2022-Q2,4637,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2022-Q3,5037,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2022-Q4,5610,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2023-Q1,6033,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2023-Q2,6999,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2023-Q3,7654,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2023-Q4,7441,-37.8136,144.9631
Current Prices,Services credits,Victoria,Seasonally Adjusted,Quarterly,2024-Q1,7632,-37.8136,144.9631
